id_hal	Translation_id	Postedit_id	line_id	source	translation	postedition
1865091	8486	157	0	Two Multilingual Corpora Extracted from the Tenders Electronic Daily for Machine Learning and Machine Translation Applications	Deux corpus multilingues extraits du Tenders Electronic Daily pour des applications d'apprentissage et de traduction automatiques	Deux corpus multilingues extraits du Tenders Electronic Daily pour des applications d'apprentissage et de traduction automatiques
1865091	8486	157	1	The European "Tenders Electronic Daily" (TED) is a large source of semi-structured and multilingual data that is very valuable to the Natural Language Processing community.	Le "Tenders Electronic Daily" (TED) européen est une source importante de données semi-structurées et multilingues très précieuses pour la communauté du traitement du langage naturel.	Le &quot;Tenders Electronic Daily&quot; (TED) européen est une source abondante de données semi-structurées et multilingues très précieuses pour la communauté du traitement du langage naturel.
1865091	8486	157	2	This data sets can effectively be used to address complex machine translation, multilingual terminology extraction, text-mining, or to benchmark information retrieval systems.	Ces ensembles de données peuvent être utilisés efficacement pour la traduction automatique complexe, l'extraction de terminologie multilingue, l'exploration de texte ou l'évaluation des systèmes de recherche d'informations.	Ces jeux de données peuvent être mis à profit dans des applications avancées de la traduction automatique, pour l'extraction de terminologies multilingues, pour la fouille de texte ou encore pour l'évaluation de systèmes de recherche d'informations.
1865091	8486	157	3	Despite of the services offered by the user-friendliness of the web site that is made available to the public to access the publishing of the EU call for tenders, collecting and managing such kind of data is a great burden and consumes a lot of time and computing resources.	Malgré les services offerts par la convivialité du site web mis à la disposition du public pour accéder à la publication des appels d'offres de l'UE, la collecte et la gestion de ce type de données représentent une charge importante et consomment beaucoup de temps et de ressources informatiques.	En dépit de la convivialité du site web mis à la disposition du public pour accéder aux appels d'offres publiés par l'UE, la collecte et la gestion de ce type de données représentent une charge importante et sont coûteuses, tant en temps qu'en ressources informatiques.
1865091	8486	157	4	This could explain why such a resource is not very (if any) exploited today by computer scientists or engineers in NLP.	Cela pourrait expliquer pourquoi une telle ressource n'est pas (ou très peu) exploitée aujourd'hui par les informaticiens ou les ingénieurs en TAL.	Cela pourrait expliquer pourquoi une telle ressource n'est pas (ou très peu) exploitée aujourd'hui par les informaticiens et les ingénieurs en TAL.
1865091	8486	157	5	The aim of this paper is to describe two documented and easy-to-use multilingual corpora (one of them is a parallel corpus), extracted from the TED web source that we will release for the benefit of the NLP community.	L'objectif de cet article est de décrire deux corpus multilingues documentés et faciles à utiliser (l'un d'entre eux est un corpus parallèle), extraits de la source web TED, que nous mettrons à la disposition de la communauté du TAL.	L'objectif de cet article est de décrire deux corpus multilingues documentés et faciles à utiliser (l'un d'entre eux est un corpus parallèle), extraits de TED sur le Web, que nous mettrons à la disposition de la communauté du TAL.
2395709	8743	83	0	KPTimes: A Large-Scale Dataset for Keyphrase Generation on News Documents	KPTimes : Un ensemble de données à grande échelle pour la génération de phrases-clés sur des documents d'actualité	KPTimes : Un large jeu de données pour la génération de mots-clés pour les documents journalistiques
2395709	8743	83	1	Keyphrase generation is the task of predicting a set of lexical units that conveys the main content of a source text.	La génération de phrases-clés consiste à prédire un ensemble d'unités lexicales qui traduisent le contenu principal d'un texte source.	La génération de mots-clés consiste à prédire un ensemble d'unités lexicales qui décrivent le contenu principal d'un texte.
2395709	8743	83	2	Existing datasets for keyphrase generation are only readily available for the scholarly domain and include non-expert annotations.	Les ensembles de données existants pour la génération de phrases-clés ne sont disponibles que pour le domaine universitaire et comprennent des annotations non expertes.	Les jeux de données existants pour la génération de mots-clés sont limités au domaine scientifique et ne sont pas annotés pas des experts.
2395709	8743	83	3	In this paper we present KPTimes, a large-scale dataset of news texts paired with editor-curated keyphrases.	Dans cet article, nous présentons KPTimes, un ensemble de données à grande échelle de textes d'actualité associés à des phrases-clés créées par des éditeurs.	Dans cet article, nous présentons KPTimes, un jeu de données de document journalistiques associés à des mots-clés validés par des éditeurs.
2395709	8743	83	4	Exploring the dataset, we show how editors tag documents , and how their annotations differ from those found in existing datasets.	En explorant l'ensemble de données, nous montrons comment les éditeurs étiquettent les documents et comment leurs annotations diffèrent de celles trouvées dans les ensembles de données existants.	En explorant le jeu de données, nous montrons comment les éditeurs étiquettent les documents et comment leurs annotations diffèrent de celles trouvées dans les jeux de données existants.
2395709	8743	83	5	We also train and evaluate state-of-the-art neural keyphrase generation models on KPTimes to gain insights on how well they perform on the news domain.	Nous entraînons et évaluons également des modèles neuronaux de génération de phrases-clés de pointe sur KPTimes afin d'obtenir un aperçu de leurs performances dans le domaine des actualités.	Nous entraînons et évaluons également des modèles neuronaux de génération de mots-clés état de l'art sur KPTimes pour mieux comprendre leurs performances dans le domaine journalistique.
