id_hal	Translation_id	line_id	source	translation	postedition
3911555	15899	7	These test cases are represented in Natural Language.	Ces cas tests sont représentés en langage naturel.	Ces cas tests sont représentés en langage naturel.
3911555	15899	8	Also, the redundant test cases can impact the manual testing process by testing the same feature multiple times and can reduce the possibility of writing multiple methods to test the same feature when automating tests in the future.	En outre, les cas de test redondants peuvent avoir un impact sur le processus de test manuel en testant la même fonctionnalité plusieurs fois et peuvent réduire la possibilité d'écrire plusieurs méthodes pour tester la même fonctionnalité lors de l'automatisation de tests futurs.	En outre, les cas tests redondants peuvent avoir un impact sur le processus de test manuel en testant la même fonctionnalité plusieurs fois et peuvent réduire la possibilité d'écrire plusieurs méthodes pour tester la même fonctionnalité lors de l'automatisation de tests futurs.
3911555	15899	9	Hence, in this project, we propose to address the problem of similar test cases using an unsupervised learning approach.	Par conséquent, dans le cadre de ce projet, nous proposons de traiter le problème des cas de test similaires en utilisant une approche d'apprentissage non supervisé.	Par conséquent, dans le cadre de ce projet, nous proposons de traiter le problème des cas tests similaires en utilisant une approche d'apprentissage non supervisé.
3911555	15899	10	Additionally, after removing redundancy in the test suite, we intend to identify key features in the software to be tested based on the description of the test cases in the suite, and group multiple test cases into a software feature.	En outre, après suppression de la redondance dans la suite de tests, nous avons l'intention d'identifier les principales caractéristiques du logiciel à tester sur la base de la description des cas de test dans la suite, et de regrouper plusieurs cas de test dans une caractéristique du logiciel.	En outre, après suppression de la redondance dans la suite de tests, nous avons l'intention d'identifier les principales caractéristiques du logiciel à tester sur la base de la description des cas de test dans la suite, et de regrouper plusieurs cas tests dans une caractéristique du logiciel.
3911555	15899	11	This feature can be directly assigned to a Quality Assurance engineer for testing.	Cette fonction peut être directement attribuée à un ingénieur en assurance qualité pour test.	Cette fonction peut être directement attribuée à un ingénieur en assurance qualité pour test.
3606724	1076	0	ORCID growth and field‐wise dynamics of adoption: A case study of the Toulouse scientific area	Croissance de l’ORCID et dynamique d’adoption sur le terrain: Une étude de cas de l’espace scientifique toulousain	Croissance d’ORCID et dynamique d’adoption sur le terrain: Une étude de cas de l’espace scientifique toulousain
3606724	1076	1	Research-focused information systems harvest and promote the scientific output of researchers.	Les systèmes d’information axés sur la recherche recueillent et promeuvent les résultats scientifiques des chercheurs.	Les systèmes d’information axés sur la recherche recueillent et promeuvent les résultats scientifiques des chercheurs.
3606724	1076	2	Disambiguating author identities is key when disentangling homonyms to avoid merging several persons' records.	Il est essentiel de désambiguiser les identités des auteurs lorsqu’il s’agit de démanteler des homonymes afin d’éviter de fusionner les dossiers de plusieurs personnes.	Il est essentiel de désambiguïser les identités des auteurs lorsqu’il s’agit de distinguer des homonymes afin d’éviter de fusionner les dossiers de plusieurs personnes.
3606724	1076	3	ORCID offers an identifier to link one's identity, affiliations, and bibliography.	ORCID offre un identifiant pour relier son identité, ses affiliations et sa bibliographie.	ORCID offre un identifiant pour relier son identité, ses affiliations et sa bibliographie.
3606724	1076	4	While funding agencies and scholarly publishers promote ORCID, little is known about its adoption rate.	Alors que les organismes de financement et les éditeurs universitaires font la promotion de l’ORCID, on sait peu de choses sur son taux d’adoption.	Alors que les organismes de financement et les éditeurs universitaires font la promotion d’ORCID, on sait peu de choses sur son taux d’adoption.
3606724	1076	5	We introduce a method to quantify ORCID adoption according to researchers' discipline and occupation in a higher-education organisation.	Nous introduisons une méthode pour quantifier l’adoption de l’ORCID en fonction de la discipline et de la profession des chercheurs dans une organisation d’enseignement supérieur.	Nous présentons une méthode pour quantifier l’adoption d’ORCID en fonction de la discipline et de la profession des chercheurs dans une organisation d’enseignement supérieur.
