id_hal,Translation_id,Postedit_id,line_id,source,translation,postedition,translation_tokenized,translation_word_offset,postedition_tokenized,postedition_word_offset
1633774,10609,528,4,"All annotators trained on a small, common portion of the corpus before proceeding independently.",Tous les annotateurs se sont entraînés sur une petite partie commune du corpus avant de travailler de manière indépendante.,Tous les annotateurs se sont entraînés sur une petite partie commune du corpus avant de travailler de manière indépendante.,"['Tous', 'les', 'annotateurs', 'se', 'sont', 'entraînés', 'sur', 'une', 'petite', 'partie', 'commune', 'du', 'corpus', 'avant', 'de', 'travailler', 'de', 'manière', 'indépendante.']","[(0, 4), (4, 8), (8, 20), (20, 23), (23, 28), (28, 38), (38, 42), (42, 46), (46, 53), (53, 60), (60, 68), (68, 71), (71, 78), (78, 84), (84, 87), (87, 98), (98, 101), (101, 109), (109, 123)]","['Tous', 'les', 'annotateurs', 'se', 'sont', 'entraînés', 'sur', 'une', 'petite', 'partie', 'commune', 'du', 'corpus', 'avant', 'de', 'travailler', 'de', 'manière', 'indépendante.']","[(0, 4), (4, 8), (8, 20), (20, 23), (23, 28), (28, 38), (38, 42), (42, 46), (46, 53), (53, 60), (60, 68), (68, 71), (71, 78), (78, 84), (84, 87), (87, 98), (98, 101), (101, 109), (109, 123)]"
1633774,10609,528,5,An automatic tool was used to produce entity and attribute pre-annotations.,Un outil automatique a été utilisé pour produire des pré-annotations d'entités et d'attributs.,Un outil automatique a été utilisé pour produire des pré-annotations d'entités et d'attributs.,"['Un', 'outil', 'automatique', 'a', 'été', 'utilisé', 'pour', 'produire', 'des', 'pré-annotations', ""d'entités"", 'et', ""d'attributs.""]","[(0, 2), (2, 8), (8, 20), (20, 22), (22, 26), (26, 34), (34, 39), (39, 48), (48, 52), (52, 68), (68, 78), (78, 81), (81, 94)]","['Un', 'outil', 'automatique', 'a', 'été', 'utilisé', 'pour', 'produire', 'des', 'pré-annotations', ""d'entités"", 'et', ""d'attributs.""]","[(0, 2), (2, 8), (8, 20), (20, 22), (22, 26), (26, 34), (34, 39), (39, 48), (48, 52), (52, 68), (68, 78), (78, 81), (81, 94)]"
1633774,10609,528,6,About a tenth of the corpus was doubly annotated and annotation differences were resolved in consensus meetings.,Environ un dixième du corpus a été doublement annoté et les différences d'annotation ont été résolues lors de réunions de consensus.,Environ un dixième du corpus a été doublement annoté et les différences d'annotation ont été résolues lors de réunions de consensus.,"['Environ', 'un', 'dixième', 'du', 'corpus', 'a', 'été', 'doublement', 'annoté', 'et', 'les', 'différences', ""d'annotation"", 'ont', 'été', 'résolues', 'lors', 'de', 'réunions', 'de', 'consensus.']","[(0, 7), (7, 10), (10, 18), (18, 21), (21, 28), (28, 30), (30, 34), (34, 45), (45, 52), (52, 55), (55, 59), (59, 71), (71, 84), (84, 88), (88, 92), (92, 101), (101, 106), (106, 109), (109, 118), (118, 121), (121, 132)]","['Environ', 'un', 'dixième', 'du', 'corpus', 'a', 'été', 'doublement', 'annoté', 'et', 'les', 'différences', ""d'annotation"", 'ont', 'été', 'résolues', 'lors', 'de', 'réunions', 'de', 'consensus.']","[(0, 7), (7, 10), (10, 18), (18, 21), (21, 28), (28, 30), (30, 34), (34, 45), (45, 52), (52, 55), (55, 59), (59, 71), (71, 84), (84, 88), (88, 92), (92, 101), (101, 106), (106, 109), (109, 118), (118, 121), (121, 132)]"
1633774,10609,528,7,"To ensure annotation consistency throughout the corpus, we devised harmonization tools to automatically identify annotation differences to be addressed to improve the overall corpus quality.","Pour garantir la cohérence des annotations dans l'ensemble du corpus, nous avons conçu des outils d'harmonisation permettant d'identifier automatiquement les différences d'annotation à traiter afin d'améliorer la qualité globale du corpus.","Pour garantir la cohérence des annotations dans l'ensemble du corpus, nous avons conçu des outils d'harmonisation permettant d'identifier automatiquement les différences d'annotation à traiter afin d'améliorer la qualité globale du corpus.","['Pour', 'garantir', 'la', 'cohérence', 'des', 'annotations', 'dans', ""l'ensemble"", 'du', 'corpus,', 'nous', 'avons', 'conçu', 'des', 'outils', ""d'harmonisation"", 'permettant', ""d'identifier"", 'automatiquement', 'les', 'différences', ""d'annotation"", 'à', 'traiter', 'afin', ""d'améliorer"", 'la', 'qualité', 'globale', 'du', 'corpus.']","[(0, 4), (4, 13), (13, 16), (16, 26), (26, 30), (30, 42), (42, 47), (47, 58), (58, 61), (61, 69), (69, 74), (74, 80), (80, 86), (86, 90), (90, 97), (97, 113), (113, 124), (124, 137), (137, 153), (153, 157), (157, 169), (169, 182), (182, 184), (184, 192), (192, 197), (197, 209), (209, 212), (212, 220), (220, 228), (228, 231), (231, 239)]","['Pour', 'garantir', 'la', 'cohérence', 'des', 'annotations', 'dans', ""l'ensemble"", 'du', 'corpus,', 'nous', 'avons', 'conçu', 'des', 'outils', ""d'harmonisation"", 'permettant', ""d'identifier"", 'automatiquement', 'les', 'différences', ""d'annotation"", 'à', 'traiter', 'afin', ""d'améliorer"", 'la', 'qualité', 'globale', 'du', 'corpus.']","[(0, 4), (4, 13), (13, 16), (16, 26), (26, 30), (30, 42), (42, 47), (47, 58), (58, 61), (61, 69), (69, 74), (74, 80), (80, 86), (86, 90), (90, 97), (97, 113), (113, 124), (124, 137), (137, 153), (153, 157), (157, 169), (169, 182), (182, 184), (184, 192), (192, 197), (197, 209), (209, 212), (212, 220), (220, 228), (228, 231), (231, 239)]"
1633774,10609,528,8,"The annotation project spanned over 24 months and resulted in a corpus comprising 500 documents (148,476 tokens) annotated with 44,740 entities and 26,478 relations.",Le projet d'annotation s'est déroulé sur 24 mois et a abouti à un corpus comprenant 500 documents (148 476 tokens) annotés avec 44 740 entités et 26 478 relations.,Le projet d'annotation s'est déroulé sur 24 mois et a abouti à un corpus comprenant 500 documents (148 476 tokens) annotés avec 44 740 entités et 26 478 relations.,"['Le', 'projet', ""d'annotation"", ""s'est"", 'déroulé', 'sur', '24', 'mois', 'et', 'a', 'abouti', 'à', 'un', 'corpus', 'comprenant', '500', 'documents', '(148', '476', 'tokens)', 'annotés', 'avec', '44', '740', 'entités', 'et', '26', '478', 'relations.']","[(0, 2), (2, 9), (9, 22), (22, 28), (28, 36), (36, 40), (40, 43), (43, 48), (48, 51), (51, 53), (53, 60), (60, 62), (62, 65), (65, 72), (72, 83), (83, 87), (87, 97), (97, 102), (102, 106), (106, 114), (114, 122), (122, 127), (127, 130), (130, 134), (134, 142), (142, 145), (145, 148), (148, 152), (152, 163)]","['Le', 'projet', ""d'annotation"", ""s'est"", 'déroulé', 'sur', '24', 'mois', 'et', 'a', 'abouti', 'à', 'un', 'corpus', 'comprenant', '500', 'documents', '(148', '476', 'tokens)', 'annotés', 'avec', '44', '740', 'entités', 'et', '26', '478', 'relations.']","[(0, 2), (2, 9), (9, 22), (22, 28), (28, 36), (36, 40), (40, 43), (43, 48), (48, 51), (51, 53), (53, 60), (60, 62), (62, 65), (65, 72), (72, 83), (83, 87), (87, 97), (97, 102), (102, 106), (106, 114), (114, 122), (122, 127), (127, 130), (130, 134), (134, 142), (142, 145), (145, 148), (148, 152), (152, 163)]"
1633774,10609,528,9,The average inter-annotator agreement is 0.793 F-measure for entities and 0.789 for relations.,"L'accord inter-annotateur moyen est de 0,793 F-mesure pour les entités et de 0,789 pour les relations.","L'accord inter-annotateur moyen est de 0,793 F-mesure pour les entités et de 0,789 pour les relations.","[""L'accord"", 'inter-annotateur', 'moyen', 'est', 'de', '0,793', 'F-mesure', 'pour', 'les', 'entités', 'et', 'de', '0,789', 'pour', 'les', 'relations.']","[(0, 8), (8, 25), (25, 31), (31, 35), (35, 38), (38, 44), (44, 53), (53, 58), (58, 62), (62, 70), (70, 73), (73, 76), (76, 82), (82, 87), (87, 91), (91, 102)]","[""L'accord"", 'inter-annotateur', 'moyen', 'est', 'de', '0,793', 'F-mesure', 'pour', 'les', 'entités', 'et', 'de', '0,789', 'pour', 'les', 'relations.']","[(0, 8), (8, 25), (25, 31), (31, 35), (35, 38), (38, 44), (44, 53), (53, 58), (58, 62), (62, 70), (70, 73), (73, 76), (76, 82), (82, 87), (87, 91), (91, 102)]"
1633774,10609,528,10,The performance of the pre-annotation tool for entities reached 0.814 F-measure when sufficient training data was available.,"La performance de l'outil de pré-annotation pour les entités a atteint 0,814 F-mesure lorsque des données d'entraînement suffisantes étaient disponibles.","La performance de l'outil de pré-annotation pour les entités a atteint 0,814 F-mesure lorsque des données d'entraînement suffisantes étaient disponibles.","['La', 'performance', 'de', ""l'outil"", 'de', 'pré-annotation', 'pour', 'les', 'entités', 'a', 'atteint', '0,814', 'F-mesure', 'lorsque', 'des', 'données', ""d'entraînement"", 'suffisantes', 'étaient', 'disponibles.']","[(0, 2), (2, 14), (14, 17), (17, 25), (25, 28), (28, 43), (43, 48), (48, 52), (52, 60), (60, 62), (62, 70), (70, 76), (76, 85), (85, 93), (93, 97), (97, 105), (105, 120), (120, 132), (132, 140), (140, 153)]","['La', 'performance', 'de', ""l'outil"", 'de', 'pré-annotation', 'pour', 'les', 'entités', 'a', 'atteint', '0,814', 'F-mesure', 'lorsque', 'des', 'données', ""d'entraînement"", 'suffisantes', 'étaient', 'disponibles.']","[(0, 2), (2, 14), (14, 17), (17, 25), (25, 28), (28, 43), (43, 48), (48, 52), (52, 60), (60, 62), (62, 70), (70, 76), (76, 85), (85, 93), (93, 97), (97, 105), (105, 120), (120, 132), (132, 140), (140, 153)]"
1633774,10609,528,11,The performance of our entity pre-annotation tool shows the value of the corpus to build and evaluate information extraction methods.,La performance de notre outil de pré-annotation d'entités montre la valeur du corpus pour construire et évaluer les méthodes d'extraction d'information.,La performance de notre outil de pré-annotation d'entités montre la valeur du corpus pour construire et évaluer les méthodes d'extraction d'information.,"['La', 'performance', 'de', 'notre', 'outil', 'de', 'pré-annotation', ""d'entités"", 'montre', 'la', 'valeur', 'du', 'corpus', 'pour', 'construire', 'et', 'évaluer', 'les', 'méthodes', ""d'extraction"", ""d'information.""]","[(0, 2), (2, 14), (14, 17), (17, 23), (23, 29), (29, 32), (32, 47), (47, 57), (57, 64), (64, 67), (67, 74), (74, 77), (77, 84), (84, 89), (89, 100), (100, 103), (103, 111), (111, 115), (115, 124), (124, 137), (137, 152)]","['La', 'performance', 'de', 'notre', 'outil', 'de', 'pré-annotation', ""d'entités"", 'montre', 'la', 'valeur', 'du', 'corpus', 'pour', 'construire', 'et', 'évaluer', 'les', 'méthodes', ""d'extraction"", ""d'information.""]","[(0, 2), (2, 14), (14, 17), (17, 23), (23, 29), (29, 32), (32, 47), (47, 57), (57, 64), (64, 67), (67, 74), (74, 77), (77, 84), (84, 89), (89, 100), (100, 103), (103, 111), (111, 115), (115, 124), (124, 137), (137, 152)]"
1633774,10609,528,12,"In addition, we introduced harmonization methods that further improved the quality of annotations in the corpus.","En outre, nous avons introduit des méthodes d'harmonisation qui ont permis d'améliorer la qualité des annotations dans le corpus.","En outre, nous avons introduit des méthodes d'harmonisation qui ont permis d'améliorer la qualité des annotations dans le corpus.","['En', 'outre,', 'nous', 'avons', 'introduit', 'des', 'méthodes', ""d'harmonisation"", 'qui', 'ont', 'permis', ""d'améliorer"", 'la', 'qualité', 'des', 'annotations', 'dans', 'le', 'corpus.']","[(0, 2), (2, 9), (9, 14), (14, 20), (20, 30), (30, 34), (34, 43), (43, 59), (59, 63), (63, 67), (67, 74), (74, 86), (86, 89), (89, 97), (97, 101), (101, 113), (113, 118), (118, 121), (121, 129)]","['En', 'outre,', 'nous', 'avons', 'introduit', 'des', 'méthodes', ""d'harmonisation"", 'qui', 'ont', 'permis', ""d'améliorer"", 'la', 'qualité', 'des', 'annotations', 'dans', 'le', 'corpus.']","[(0, 2), (2, 9), (9, 14), (14, 20), (20, 30), (30, 34), (34, 43), (43, 59), (59, 63), (63, 67), (67, 74), (74, 86), (86, 89), (89, 97), (97, 101), (101, 113), (113, 118), (118, 121), (121, 129)]"
1618388,10599,150,0,Evaluating the morphological competence of Machine Translation Systems,Évaluation de la compétence morphologique des systèmes de traduction automatique,Évaluation de la compétence morphologique des systèmes de traduction automatique,"['Évaluation', 'de', 'la', 'compétence', 'morphologique', 'des', 'systèmes', 'de', 'traduction', 'automatique']","[(0, 10), (10, 13), (13, 16), (16, 27), (27, 41), (41, 45), (45, 54), (54, 57), (57, 68), (68, 80)]","['Évaluation', 'de', 'la', 'compétence', 'morphologique', 'des', 'systèmes', 'de', 'traduction', 'automatique']","[(0, 10), (10, 13), (13, 16), (16, 27), (27, 41), (41, 45), (45, 54), (54, 57), (57, 68), (68, 80)]"
1618388,10599,150,1,"While recent changes in Machine Translation state-of-the-art brought translation quality a step further, it is regularly acknowledged that the standard automatic metrics do not provide enough insights to fully measure the impact of neural models.","Bien que les récents changements dans l'état de l'art de la traduction automatique aient fait progresser la qualité de la traduction, il est régulièrement reconnu que les mesures automatiques standard ne fournissent pas suffisamment d'informations pour mesurer pleinement l'impact des modèles neuronaux.","Bien que les récents changements dans l'état de l'art de la traduction automatique aient fait progresser la qualité de la traduction, il est régulièrement reconnu que les mesures automatiques standard ne fournissent pas suffisamment d'informations pour mesurer pleinement l'impact des modèles neuronaux.","['Bien', 'que', 'les', 'récents', 'changements', 'dans', ""l'état"", 'de', ""l'art"", 'de', 'la', 'traduction', 'automatique', 'aient', 'fait', 'progresser', 'la', 'qualité', 'de', 'la', 'traduction,', 'il', 'est', 'régulièrement', 'reconnu', 'que', 'les', 'mesures', 'automatiques', 'standard', 'ne', 'fournissent', 'pas', 'suffisamment', ""d'informations"", 'pour', 'mesurer', 'pleinement', ""l'impact"", 'des', 'modèles', 'neuronaux.']","[(0, 4), (4, 8), (8, 12), (12, 20), (20, 32), (32, 37), (37, 44), (44, 47), (47, 53), (53, 56), (56, 59), (59, 70), (70, 82), (82, 88), (88, 93), (93, 104), (104, 107), (107, 115), (115, 118), (118, 121), (121, 133), (133, 136), (136, 140), (140, 154), (154, 162), (162, 166), (166, 170), (170, 178), (178, 191), (191, 200), (200, 203), (203, 215), (215, 219), (219, 232), (232, 247), (247, 252), (252, 260), (260, 271), (271, 280), (280, 284), (284, 292), (292, 303)]","['Bien', 'que', 'les', 'récents', 'changements', 'dans', ""l'état"", 'de', ""l'art"", 'de', 'la', 'traduction', 'automatique', 'aient', 'fait', 'progresser', 'la', 'qualité', 'de', 'la', 'traduction,', 'il', 'est', 'régulièrement', 'reconnu', 'que', 'les', 'mesures', 'automatiques', 'standard', 'ne', 'fournissent', 'pas', 'suffisamment', ""d'informations"", 'pour', 'mesurer', 'pleinement', ""l'impact"", 'des', 'modèles', 'neuronaux.']","[(0, 4), (4, 8), (8, 12), (12, 20), (20, 32), (32, 37), (37, 44), (44, 47), (47, 53), (53, 56), (56, 59), (59, 70), (70, 82), (82, 88), (88, 93), (93, 104), (104, 107), (107, 115), (115, 118), (118, 121), (121, 133), (133, 136), (136, 140), (140, 154), (154, 162), (162, 166), (166, 170), (170, 178), (178, 191), (191, 200), (200, 203), (203, 215), (215, 219), (219, 232), (232, 247), (247, 252), (252, 260), (260, 271), (271, 280), (280, 284), (284, 292), (292, 303)]"
1618388,10599,150,2,This paper proposes a new type of evaluation focused specifically on the morphological competence of a system with respect to various grammatical phenomena.,Cet article propose un nouveau type d'évaluation axé spécifiquement sur la compétence morphologique d'un système par rapport à divers phénomènes grammaticaux.,Cet article propose un nouveau type d'évaluation axé spécifiquement sur la compétence morphologique d'un système par rapport à divers phénomènes grammaticaux.,"['Cet', 'article', 'propose', 'un', 'nouveau', 'type', ""d'évaluation"", 'axé', 'spécifiquement', 'sur', 'la', 'compétence', 'morphologique', ""d'un"", 'système', 'par', 'rapport', 'à', 'divers', 'phénomènes', 'grammaticaux.']","[(0, 3), (3, 11), (11, 19), (19, 22), (22, 30), (30, 35), (35, 48), (48, 52), (52, 67), (67, 71), (71, 74), (74, 85), (85, 99), (99, 104), (104, 112), (112, 116), (116, 124), (124, 126), (126, 133), (133, 144), (144, 158)]","['Cet', 'article', 'propose', 'un', 'nouveau', 'type', ""d'évaluation"", 'axé', 'spécifiquement', 'sur', 'la', 'compétence', 'morphologique', ""d'un"", 'système', 'par', 'rapport', 'à', 'divers', 'phénomènes', 'grammaticaux.']","[(0, 3), (3, 11), (11, 19), (19, 22), (22, 30), (30, 35), (35, 48), (48, 52), (52, 67), (67, 71), (71, 74), (74, 85), (85, 99), (99, 104), (104, 112), (112, 116), (116, 124), (124, 126), (126, 133), (133, 144), (144, 158)]"
